word_idx,start_char,word,paragraph_idx,chapter_idx
1028,5796,end,41,64
1029,5800,of,41,64
1030,5803,which,41,64
1031,5809,year,41,64
1032,5814,the,41,64
1033,5818,tale,41,64
1034,5823,had,41,64
1035,5827,not,41,64
1036,5831,yet,41,64
1037,5835,reached,41,64
1038,5843,the,41,64
1039,5847,end,41,64
1040,5851,of,41,64
1041,5854,Book,41,64
1042,5859,One,41,64
1043,5864,In,41,64
1044,5867,spite,41,64
1045,5873,of,41,64
1046,5876,the,41,64
1047,5880,darkness,41,64
1048,5889,of,41,64
1049,5892,the,41,64
1050,5896,next,41,64
1051,5901,five,41,64
1052,5906,years,41,64
1053,5912,I,41,64
1054,5914,found,41,64
1055,5920,that,41,64
1056,5925,the,41,64
1057,5929,story,41,64
1058,5935,could,41,64
1059,5941,not,41,64
1060,5945,now,41,64
1061,5949,be,41,64
1062,5952,wholly,41,64
1063,5959,abandoned,41,64
1064,5970,and,41,64
1065,5974,I,41,64
1066,5976,plodded,41,64
1067,5984,on,41,64
1068,5988,mostly,41,64
1069,5995,by,41,64
1070,5998,night,41,64
1071,6005,till,41,64
1072,6010,I,41,64
1073,6012,stood,41,64
1074,6018,by,41,64
1075,6021,Balin's,41,64
1076,6029,tomb,41,64
1077,6034,in,41,64
1078,6037,Moria,41,64
1079,6044,There,41,64
1080,6050,I,41,64
1081,6052,halted,41,64
1082,6059,for,41,64
1083,6063,a,41,64
1084,6065,long,41,64
1085,6070,while,41,64
1086,6077,It,41,64
1087,6080,was,41,64
1088,6084,almost,41,64
1089,6091,a,41,64
1090,6093,year,41,64
1091,6098,later,41,64
1092,6104,when,41,64
1093,6109,I,41,64
1094,6111,went,41,64
1095,6116,on,41,64
1096,6119,and,41,64
1097,6123,so,41,64
1098,6126,came,41,64
1099,6131,to,41,64
1100,6134,Lothl,41,64
1101,6140,rien,41,64
1102,6145,and,41,64
1103,6149,the,41,64
1104,6153,Great,41,64
1105,6159,River,41,64
1106,6165,late,41,64
1107,6170,in,41,64
1108,6173,1941,41,64
1109,6179,In,41,64
1110,6182,the,41,64
1111,6186,next,41,64
1112,6191,year,41,64
1113,6196,I,41,64
1114,6198,wrote,41,64
1115,6204,the,41,64
1116,6208,first,41,64
1117,6214,drafts,41,64
1118,6221,of,41,64
1119,6224,the,41,64
1120,6228,matter,41,64
1121,6235,that,41,64
1122,6240,now,41,64
1123,6244,stands,41,64
1124,6251,as,41,64
1125,6254,Book,41,64
1126,6259,Three,41,64
1127,6266,and,41,64
1128,6270,the,41,64
1129,6274,beginnings,41,64
1130,6285,of,41,64
1131,6288,chapters,41,64
1132,6297,I,41,64
1133,6299,and,41,64
1134,6303,III,41,64
1135,6307,of,41,64
1136,6310,Book,41,64
1137,6315,Five,41,64
1138,6321,and,41,64
1139,6325,there,41,64
1140,6331,as,41,64
1141,6334,the,41,64
1142,6338,beacons,41,64
1143,6346,flared,41,64
1144,6353,in,41,64
1145,6356,An,41,64
1146,6359,rien,41,64
1147,6364,and,41,64
1148,6368,Th,41,64
1149,6371,oden,41,64
1150,6376,came,41,64
1151,6381,to,41,64
1152,6384,Harrowdale,41,64
1153,6395,I,41,64
